t[s],u01.dX [mm],u02.dX [mm],u03.dX [mm],u04.dX [mm],u05.dX [mm],u06.dX [mm],u07.dX [mm],u08.dX [mm],u09.dX [mm],u10.dX [mm],u11.dX [mm],u12.dX [mm],u13.dX [mm],u14.dX [mm],u15.dX [mm],u16.dX [mm],u17.dX [mm],u18.dX [mm],u19.dX [mm],u20.dX [mm],u21.dX [mm],u22.dX [mm],u23.dX [mm],u24.dX [mm],u25.dX [mm],u26.dX [mm],u27.dX [mm],u28.dX [mm],u29.dX [mm],u30.dX [mm],u31.dX [mm],u32.dX [mm],u33.dX [mm],u34.dX [mm],u35.dX [mm],u36.dX [mm],u37.dX [mm],u38.dX [mm],u39.dX [mm],u40.dX [mm],u41.dX [mm],u42.dX [mm],u43.dX [mm],u44.dX [mm],u45.dX [mm],u46.dX [mm],u47.dX [mm],u48.dX [mm],u49.dX [mm],u50.dX [mm],u51.dX [mm],u52.dX [mm],u53.dX [mm],u54.dX [mm],u55.dX [mm],u56.dX [mm],u01.dY [mm],u02.dY [mm],u03.dY [mm],u04.dY [mm],u05.dY [mm],u06.dY [mm],u07.dY [mm],u08.dY [mm],u09.dY [mm],u10.dY [mm],u11.dY [mm],u12.dY [mm],u13.dY [mm],u14.dY [mm],u15.dY [mm],u16.dY [mm],u17.dY [mm],u18.dY [mm],u19.dY [mm],u20.dY [mm],u21.dY [mm],u22.dY [mm],u23.dY [mm],u24.dY [mm],u25.dY [mm],u26.dY [mm],u27.dY [mm],u28.dY [mm],u29.dY [mm],u30.dY [mm],u31.dY [mm],u32.dY [mm],u33.dY [mm],u34.dY [mm],u35.dY [mm],u36.dY [mm],u37.dY [mm],u38.dY [mm],u39.dY [mm],u40.dY [mm],u41.dY [mm],u42.dY [mm],u43.dY [mm],u44.dY [mm],u45.dY [mm],u46.dY [mm],u47.dY [mm],u48.dY [mm],u49.dY [mm],u50.dY [mm],u51.dY [mm],u52.dY [mm],u53.dY [mm],u54.dY [mm],u55.dY [mm],u56.dY [mm],u01.dZ [mm],u02.dZ [mm],u03.dZ [mm],u04.dZ [mm],u05.dZ [mm],u06.dZ [mm],u07.dZ [mm],u08.dZ [mm],u09.dZ [mm],u10.dZ [mm],u11.dZ [mm],u12.dZ [mm],u13.dZ [mm],u14.dZ [mm],u15.dZ [mm],u16.dZ [mm],u17.dZ [mm],u18.dZ [mm],u19.dZ [mm],u20.dZ [mm],u21.dZ [mm],u22.dZ [mm],u23.dZ [mm],u24.dZ [mm],u25.dZ [mm],u26.dZ [mm],u27.dZ [mm],u28.dZ [mm],u29.dZ [mm],u30.dZ [mm],u31.dZ [mm],u32.dZ [mm],u33.dZ [mm],u34.dZ [mm],u35.dZ [mm],u36.dZ [mm],u37.dZ [mm],u38.dZ [mm],u39.dZ [mm],u40.dZ [mm],u41.dZ [mm],u42.dZ [mm],u43.dZ [mm],u44.dZ [mm],u45.dZ [mm],u46.dZ [mm],u47.dZ [mm],u48.dZ [mm],u49.dZ [mm],u50.dZ [mm],u51.dZ [mm],u52.dZ [mm],u53.dZ [mm],u54.dZ [mm],u55.dZ [mm],u56.dZ [mm]
272.454786,11.945015,11.933261,11.914135,11.910902,11.8892,11.878051,11.878399,11.857781,11.854383,11.835627,11.813077,11.798239,11.786379,11.770718,11.754261,11.735244,11.730144,11.723098,11.704914,11.687481,11.667533,11.665686,11.651383,11.626289,11.607497,11.58767,11.566366,11.550801,12.041475,12.042747,12.030615,12.011858,12.006338,11.991365,11.979183,11.970394,11.958934,11.941775,11.929926,11.918444,11.909364,11.887745,11.872224,11.86528,11.861284,11.850156,11.840333,11.80685,11.825818,11.812563,11.794706,11.78693,11.772268,11.759005,11.754739,11.750059,-2.467868,-2.297663,-2.131397,-1.970029,-1.801513,-1.641557,-1.471744,-1.311245,-1.156932,-0.979149,-0.842996,-0.669493,-0.512375,-0.32483,-0.105755,0.080564,0.287475,0.479948,0.696351,0.923585,1.096609,1.276738,1.465831,1.694882,1.920734,2.105899,2.316147,2.463132,-2.417409,-2.283134,-2.112124,-1.970707,-1.805131,-1.635695,-1.46348,-1.311466,-1.137481,-0.976436,-0.839013,-0.69226,-0.51896,-0.324703,-0.110627,0.087041,0.2724,0.487475,0.712739,0.924877,1.121201,1.302034,1.473244,1.691911,1.890734,2.067218,2.218517,2.369654,-1.494433,-1.501597,-1.510773,-1.521839,-1.532911,-1.540492,-1.549834,-1.554961,-1.564133,-1.572063,-1.574497,-1.580391,-1.583286,-1.589453,-1.594493,-1.595073,-1.600809,-1.606711,-1.612647,-1.61967,-1.622743,-1.628819,-1.63201,-1.638466,-1.644366,-1.648891,-1.658629,-1.664816,-1.511093,-1.521346,-1.529672,-1.538992,-1.549878,-1.557551,-1.565694,-1.574725,-1.584582,-1.591345,-1.595893,-1.600885,-1.607122,-1.611906,-1.616144,-1.622167,-1.626082,-1.630174,-1.632845,-1.63663,-1.64459,-1.648054,-1.651501,-1.658797,-1.661548,-1.666299,-1.674055,-1.678014
272.704786,12.008188,11.996158,11.97665,11.973626,11.951492,11.940541,11.941101,11.919987,11.916678,11.897499,11.87555,11.859789,11.847873,11.832492,11.815208,11.796713,11.791466,11.784044,11.765759,11.748192,11.728571,11.725835,11.711849,11.686119,11.666947,11.647774,11.625499,11.610206,12.104976,12.106548,12.093914,12.07501,12.068346,12.054984,12.042021,12.033139,12.021863,12.004225,11.992909,11.980825,11.971389,11.950199,11.934318,11.927104,11.923038,11.912026,11.901933,11.868211,11.887065,11.873368,11.855798,11.847753,11.832668,11.819909,11.815364,11.81063,-2.497721,-2.326854,-2.15944,-1.99745,-1.827888,-1.666975,-1.495601,-1.33516,-1.179428,-1.00092,-0.864703,-0.689635,-0.53179,-0.34386,-0.123903,0.063811,0.271836,0.464953,0.68257,0.910745,1.084888,1.26576,1.455807,1.685776,1.913079,2.098825,2.309855,2.457024,-2.446846,-2.310943,-2.140826,-1.998249,-1.831057,-1.660693,-1.48784,-1.334668,-1.160115,-0.99888,-0.85999,-0.712644,-0.538473,-0.343695,-0.128094,0.069539,0.256512,0.472883,0.698714,0.91219,1.109733,1.291519,1.463242,1.6828,1.881589,2.059984,2.211602,2.36382,-1.502075,-1.512497,-1.520445,-1.532253,-1.53929,-1.550043,-1.560014,-1.56371,-1.573299,-1.579652,-1.584807,-1.58709,-1.5917,-1.59951,-1.604073,-1.604181,-1.610965,-1.615499,-1.622654,-1.629508,-1.633114,-1.636599,-1.641791,-1.64685,-1.653818,-1.659721,-1.666313,-1.674142,-1.519567,-1.528515,-1.535942,-1.545068,-1.557743,-1.567408,-1.577791,-1.585183,-1.592952,-1.598842,-1.604944,-1.612074,-1.613952,-1.620995,-1.626322,-1.632137,-1.636247,-1.640036,-1.642188,-1.647522,-1.655148,-1.657731,-1.661394,-1.667594,-1.67064,-1.676236,-1.683383,-1.690301
272.954786,12.065908,12.053426,12.033836,12.030913,12.00876,11.99757,11.997705,11.976863,11.973234,11.95398,11.931418,11.916011,11.904008,11.888453,11.870909,11.852116,11.847036,11.839559,11.82077,11.802605,11.783358,11.780491,11.766374,11.740613,11.720605,11.701596,11.679756,11.663531,12.163048,12.164594,12.151769,12.132674,12.126706,12.112252,12.099596,12.090741,12.078839,12.061211,12.049659,12.037514,12.028546,12.006818,11.990703,11.983741,11.979275,11.968172,11.957698,11.923723,11.94262,11.928805,11.910996,11.903219,11.887756,11.874621,11.870141,11.864846,-2.487867,-2.315784,-2.147647,-1.98471,-1.813906,-1.651974,-1.479763,-1.318181,-1.161352,-0.982021,-0.844564,-0.66946,-0.510137,-0.320966,-0.100023,0.088987,0.29803,0.49232,0.711207,0.940288,1.115552,1.297103,1.488635,1.719754,1.94776,2.134771,2.347347,2.495194,-2.436453,-2.299966,-2.129162,-1.985174,-1.817224,-1.64527,-1.471639,-1.317843,-1.142031,-0.979398,-0.840187,-0.691897,-0.516802,-0.320836,-0.10407,0.095352,0.282696,0.500101,0.727444,0.94169,1.140338,1.323177,1.496033,1.716772,1.917056,2.096107,2.248774,2.401681,-1.511098,-1.52151,-1.529704,-1.541794,-1.549997,-1.558265,-1.568225,-1.573616,-1.582754,-1.589454,-1.5943,-1.598546,-1.603279,-1.608792,-1.612856,-1.614243,-1.620752,-1.625231,-1.632584,-1.637289,-1.643106,-1.646119,-1.652395,-1.656568,-1.663202,-1.670671,-1.67857,-1.683181,-1.526152,-1.538262,-1.546372,-1.557176,-1.566727,-1.576559,-1.585512,-1.594848,-1.601967,-1.608877,-1.614709,-1.621355,-1.625207,-1.631633,-1.635005,-1.641949,-1.647057,-1.650128,-1.652372,-1.656154,-1.664498,-1.668601,-1.671365,-1.677885,-1.682475,-1.686829,-1.69403,-1.700044
273.204786,12.128725,12.116507,12.096864,12.093617,12.071367,12.059638,12.059997,12.03917,12.035494,12.016048,11.993114,11.9779,11.965165,11.949707,11.932352,11.9133,11.907719,11.9007,11.881491,11.864,11.84377,11.841199,11.826807,11.800501,11.781214,11.761316,11.738926,11.722881,12.226478,12.227065,12.214887,12.195699,12.190118,12.175138,12.16238,12.153453,12.141668,12.123715,12.11155,12.099705,12.090541,12.068872,12.052538,12.045177,12.040945,12.029521,12.019281,11.984622,12.004071,11.990101,11.972073,11.963764,11.948812,11.935178,11.930712,11.925014,-2.4826,-2.309913,-2.141038,-1.976667,-1.80495,-1.642591,-1.469715,-1.306678,-1.149862,-0.96906,-0.831355,-0.655244,-0.495009,-0.305079,-0.082641,0.106692,0.316857,0.511682,0.73163,0.962089,1.138191,1.320358,1.512585,1.744933,1.973789,2.162215,2.375633,2.524889,-2.431451,-2.294271,-2.121658,-1.977302,-1.808505,-1.635714,-1.461052,-1.306486,-1.129778,-0.966435,-0.826491,-0.677335,-0.501287,-0.304801,-0.087403,0.112819,0.30151,0.520042,0.748624,0.964009,1.163168,1.346516,1.52002,1.742179,1.943486,2.122902,2.27637,2.429426,-1.515198,-1.525317,-1.533976,-1.545662,-1.556079,-1.564878,-1.57386,-1.579674,-1.588695,-1.59707,-1.600388,-1.604883,-1.608258,-1.615375,-1.619971,-1.621445,-1.626468,-1.631967,-1.639204,-1.646056,-1.64937,-1.654527,-1.658511,-1.664728,-1.671754,-1.677179,-1.684629,-1.691063,-1.535412,-1.544006,-1.552174,-1.563992,-1.573524,-1.582199,-1.59047,-1.600075,-1.608207,-1.614134,-1.621441,-1.627501,-1.630063,-1.636573,-1.639858,-1.649126,-1.654318,-1.656722,-1.65974,-1.663092,-1.671147,-1.674721,-1.678563,-1.685255,-1.690131,-1.69487,-1.702733,-1.705793
273.454786,12.198738,12.185806,12.166521,12.162845,12.140471,12.128779,12.129363,12.107988,12.104326,12.084661,12.062324,12.04619,12.034061,12.018188,12.000564,11.981213,11.975765,11.968295,11.949121,11.931081,11.911259,11.908387,11.893863,11.867645,11.848138,11.828093,11.806047,11.790054,12.296444,12.298263,12.285034,12.265387,12.259226,12.244813,12.231648,12.222906,12.210918,12.192887,12.181282,12.16901,12.159595,12.137592,12.121267,12.114061,12.109243,12.09818,12.087486,12.053114,12.071984,12.057584,12.039741,12.031735,12.016245,12.002961,11.997954,11.993172,-2.512817,-2.339042,-2.169406,-2.004478,-1.832051,-1.668418,-1.494764,-1.331709,-1.173559,-0.992183,-0.85364,-0.676299,-0.516224,-0.325078,-0.10235,0.088251,0.299448,0.495199,0.71605,0.947192,1.123949,1.307454,1.500214,1.733287,1.963563,2.1521,2.366203,2.515954,-2.460839,-2.322675,-2.150197,-2.005033,-1.835062,-1.662094,-1.486039,-1.330776,-1.153598,-0.989779,-0.848815,-0.699186,-0.522451,-0.324619,-0.106118,0.094905,0.284102,0.503331,0.733104,0.948816,1.149392,1.333621,1.507996,1.730304,1.932542,2.113146,2.267525,2.421586,-1.528035,-1.536794,-1.545697,-1.557173,-1.566801,-1.575684,-1.58665,-1.590441,-1.599539,-1.605349,-1.611997,-1.615279,-1.620039,-1.627363,-1.631308,-1.632827,-1.639201,-1.644743,-1.650885,-1.657688,-1.662131,-1.666446,-1.67283,-1.676146,-1.68354,-1.689295,-1.699319,-1.702411,-1.544264,-1.552117,-1.56548,-1.571976,-1.584787,-1.59479,-1.603197,-1.612834,-1.620415,-1.627449,-1.632689,-1.638033,-1.643516,-1.650117,-1.655051,-1.660738,-1.665204,-1.670029,-1.671453,-1.675405,-1.684294,-1.68686,-1.690532,-1.697618,-1.701204,-1.708141,-1.715777,-1.719995
273.704786,12.23455,12.222415,12.202223,12.199198,12.176361,12.164719,12.165155,12.143533,12.140111,12.120517,12.097213,12.081833,12.069191,12.053444,12.035578,12.0162,12.010642,12.002934,11.983723,11.965679,11.945698,11.943151,11.928286,11.902102,11.882052,11.862169,11.840243,11.824102,12.332645,12.334253,12.321421,12.302014,12.295943,12.280982,12.268302,12.259132,12.246766,12.228705,12.216583,12.204589,12.195058,12.173342,12.157074,12.148965,12.144718,12.133155,12.12244,12.088011,12.107127,12.092824,12.074797,12.066283,12.050939,12.037482,12.032673,12.028052,-2.496736,-2.322043,-2.151494,-1.986633,-1.813177,-1.649349,-1.474522,-1.310326,-1.152336,-0.969932,-0.831089,-0.653556,-0.492358,-0.3008,-0.076905,0.113893,0.325878,0.522729,0.744281,0.975851,1.15345,1.336963,1.53076,1.764992,1.99598,2.185329,2.399534,2.550602,-2.444381,-2.305976,-2.132301,-1.987198,-1.81667,-1.642514,-1.466054,-1.309962,-1.132207,-0.967162,-0.826011,-0.675944,-0.499109,-0.300435,-0.0809,0.120088,0.310486,0.530661,0.760935,0.977869,1.179056,1.363584,1.538597,1.762203,1.964793,2.145982,2.300712,2.454883,-1.53068,-1.539395,-1.548974,-1.560864,-1.567548,-1.578393,-1.588946,-1.59248,-1.603224,-1.60998,-1.614122,-1.618515,-1.622529,-1.629158,-1.634193,-1.634082,-1.639892,-1.646888,-1.652816,-1.659468,-1.664351,-1.669448,-1.672445,-1.678766,-1.686322,-1.69273,-1.700216,-1.706482,-1.548776,-1.558102,-1.56633,-1.575685,-1.587003,-1.596675,-1.605556,-1.614576,-1.623163,-1.628011,-1.635537,-1.641321,-1.642971,-1.651164,-1.655263,-1.662348,-1.667441,-1.671298,-1.674195,-1.67763,-1.686341,-1.689732,-1.692913,-1.699344,-1.703327,-1.709082,-1.718232,-1.724697
273.954786,12.270086,12.257362,12.237011,12.233805,12.210991,12.19925,12.199623,12.178176,12.174163,12.154771,12.131797,12.115833,12.103035,12.087098,12.06943,12.049738,12.044116,12.036562,12.016922,11.998675,11.978764,11.975922,11.961209,11.934824,11.915026,11.894671,11.872093,11.855684,12.368604,12.368642,12.356705,12.336743,12.330796,12.315782,12.302921,12.29365,12.281664,12.263878,12.2515,12.239189,12.229303,12.207398,12.191118,12.183018,12.178616,12.167158,12.156038,12.121551,12.140798,12.12648,12.108048,12.099752,12.084373,12.070507,12.065787,12.060502,-2.492952,-2.31768,-2.146644,-1.98043,-1.806874,-1.642013,-1.466973,-1.302048,-1.142968,-0.960522,-0.821562,-0.642911,-0.481259,-0.288905,-0.064241,0.127195,0.340033,0.536782,0.759108,0.991872,1.169865,1.354238,1.548662,1.783252,2.014934,2.205411,2.420644,2.571553,-2.440209,-2.30118,-2.127005,-1.980273,-1.810097,-1.634495,-1.458384,-1.301506,-1.122879,-0.957709,-0.81608,-0.665534,-0.487318,-0.288416,-0.068587,0.134258,0.324368,0.545121,0.776397,0.993775,1.195365,1.381097,1.556073,1.780446,1.984058,2.16581,2.320534,2.47536,-1.53263,-1.540516,-1.550977,-1.562964,-1.572153,-1.582014,-1.591173,-1.595739,-1.605598,-1.613967,-1.617243,-1.622013,-1.62562,-1.630933,-1.638443,-1.638881,-1.645044,-1.650014,-1.656562,-1.663506,-1.667973,-1.672214,-1.677952,-1.684032,-1.69193,-1.696834,-1.704764,-1.7122,-1.550429,-1.558968,-1.568328,-1.580682,-1.590425,-1.599553,-1.608723,-1.617109,-1.625111,-1.630287,-1.637912,-1.646115,-1.647732,-1.655105,-1.660495,-1.667022,-1.67089,-1.675459,-1.676902,-1.682626,-1.690727,-1.694082,-1.69672,-1.70536,-1.709112,-1.713686,-1.721892,-1.726677
274.204786,12.323805,12.311297,12.291101,12.287527,12.26435,12.253062,12.253296,12.231589,12.227543,12.207777,12.184525,12.168702,12.156238,12.140309,12.121929,12.102498,12.096967,12.089298,12.06955,12.05142,12.031207,12.028486,12.013268,11.98685,11.966711,11.946552,11.923521,11.907878,12.422704,12.423611,12.410448,12.390503,12.384741,12.370058,12.35663,12.347485,12.335509,12.317086,12.30491,12.292591,12.282863,12.260614,12.244409,12.236765,12.231927,12.22021,12.209341,12.174319,12.193547,12.179403,12.160864,12.151957,12.136657,12.123031,12.118098,12.113426,-2.525383,-2.349392,-2.177941,-2.011405,-1.836865,-1.671679,-1.495759,-1.330543,-1.170835,-0.987886,-0.847782,-0.669148,-0.506634,-0.313558,-0.088435,0.103728,0.317162,0.515175,0.737997,0.971741,1.149984,1.334941,1.530048,1.765169,1.9981,2.188707,2.404985,2.556267,-2.472928,-2.334081,-2.158225,-2.011723,-1.840069,-1.665195,-1.487393,-1.329576,-1.150376,-0.984811,-0.842351,-0.691532,-0.512763,-0.313155,-0.092671,0.110258,0.301559,0.523417,0.754706,0.973188,1.175515,1.361589,1.53766,1.762568,1.96673,2.148929,2.304676,2.459944,-1.544784,-1.553254,-1.565084,-1.574751,-1.583957,-1.594042,-1.605046,-1.608753,-1.6185,-1.624995,-1.63026,-1.637199,-1.639902,-1.645607,-1.650542,-1.65075,-1.658483,-1.662958,-1.670673,-1.676129,-1.68174,-1.686576,-1.69062,-1.695197,-1.703935,-1.710369,-1.7174,-1.724961,-1.562696,-1.570985,-1.581697,-1.591153,-1.603498,-1.613373,-1.621304,-1.631142,-1.639166,-1.645996,-1.651491,-1.658707,-1.661889,-1.66906,-1.671349,-1.680055,-1.6852,-1.687781,-1.691675,-1.696479,-1.704245,-1.707125,-1.709739,-1.716812,-1.720733,-1.725615,-1.734563,-1.74174
274.454786,12.388777,12.375805,12.355351,12.351734,12.328963,12.316872,12.317087,12.295383,12.291503,12.271585,12.248479,12.232206,12.219877,12.203525,12.185003,12.165836,12.159929,12.151824,12.132158,12.113934,12.093409,12.090128,12.075629,12.048709,12.028099,12.008216,11.985117,11.968967,12.487908,12.489255,12.47583,12.45627,12.44947,12.434358,12.421314,12.412011,12.399994,12.381447,12.369267,12.35663,12.346932,12.324702,12.307969,12.300322,12.295378,12.283574,12.272612,12.237226,12.256465,12.242141,12.223515,12.214606,12.199112,12.185486,12.180131,12.174957,-2.508771,-2.331736,-2.159321,-1.992386,-1.816358,-1.650704,-1.473674,-1.307651,-1.147376,-0.96334,-0.822837,-0.642985,-0.48,-0.286768,-0.059735,0.133114,0.34702,0.545755,0.769774,1.00435,1.183632,1.369516,1.565087,1.802239,2.035532,2.226506,2.444217,2.595774,-2.455416,-2.31532,-2.139542,-1.992275,-1.819673,-1.643284,-1.464758,-1.306961,-1.126908,-0.960015,-0.817586,-0.665559,-0.486622,-0.285638,-0.064055,0.140386,0.332094,0.554433,0.787514,1.006399,1.20948,1.396302,1.57319,1.799367,2.004136,2.187402,2.343611,2.499254,-1.548714,-1.558467,-1.566376,-1.578771,-1.588732,-1.597863,-1.606938,-1.613397,-1.622661,-1.629618,-1.63503,-1.638387,-1.642938,-1.64967,-1.65465,-1.65793,-1.663635,-1.668727,-1.676954,-1.682869,-1.686339,-1.690652,-1.696253,-1.701783,-1.70859,-1.716129,-1.722657,-1.727565,-1.566653,-1.573489,-1.585776,-1.594303,-1.6064,-1.615142,-1.624892,-1.634963,-1.64412,-1.650138,-1.655699,-1.661628,-1.666054,-1.673792,-1.678369,-1.685033,-1.690363,-1.693672,-1.695959,-1.699116,-1.708352,-1.712928,-1.715756,-1.722444,-1.728013,-1.732533,-1.74063,-1.745204
274.704786,12.43529,12.421989,12.401496,12.397856,12.375134,12.363146,12.363097,12.341374,12.337177,12.317191,12.294043,12.277766,12.265356,12.248802,12.229915,12.210272,12.204509,12.196479,12.176642,12.158032,12.137631,12.13435,12.119631,12.092521,12.0721,12.051967,12.029059,12.011857,12.534741,12.536189,12.522524,12.502692,12.496508,12.480869,12.467213,12.458099,12.446116,12.427537,12.415297,12.402627,12.392801,12.370223,12.353558,12.345566,12.340827,12.328781,12.317813,12.282351,12.301385,12.286553,12.268068,12.259302,12.243633,12.229586,12.224291,12.219068,-2.499571,-2.322231,-2.148522,-1.980742,-1.804128,-1.63766,-1.459866,-1.293,-1.132091,-0.947213,-0.805763,-0.625121,-0.461974,-0.267315,-0.03967,0.154024,0.368573,0.56869,0.793551,1.028847,1.209246,1.395796,1.592566,1.829758,2.064202,2.256533,2.474939,2.627308,-2.446032,-2.305276,-2.128451,-1.98088,-1.807938,-1.630183,-1.450912,-1.291967,-1.111527,-0.944373,-0.800481,-0.647851,-0.467706,-0.266504,-0.04381,0.160755,0.353729,0.576981,0.811087,1.030806,1.2352,1.422922,1.600252,1.827356,2.032877,2.216908,2.373722,2.530535,-1.556245,-1.565642,-1.574632,-1.586496,-1.596125,-1.604457,-1.614171,-1.620083,-1.628433,-1.634642,-1.641158,-1.646478,-1.650661,-1.657492,-1.66037,-1.662166,-1.668827,-1.673816,-1.681238,-1.687183,-1.692675,-1.695681,-1.702655,-1.709,-1.71484,-1.720641,-1.729943,-1.7323,-1.572084,-1.581322,-1.592076,-1.603062,-1.613835,-1.623948,-1.632651,-1.640854,-1.650807,-1.657769,-1.66166,-1.6683,-1.672931,-1.680407,-1.682291,-1.691566,-1.696046,-1.69919,-1.702811,-1.706664,-1.714805,-1.718214,-1.722312,-1.728591,-1.734245,-1.738119,-1.74477,-1.751208
274.954786,12.476473,12.463311,12.442514,12.438986,12.415745,12.403866,12.403946,12.382029,12.377993,12.357732,12.334053,12.318186,12.305108,12.289046,12.270022,12.250231,12.244271,12.236236,12.216261,12.197515,12.177154,12.173923,12.158833,12.131373,12.110874,12.090385,12.067371,12.050779,12.575834,12.577345,12.563835,12.543665,12.537719,12.521932,12.508794,12.499083,12.486818,12.468299,12.455869,12.443436,12.432987,12.410821,12.393893,12.385715,12.380703,12.368974,12.357569,12.322104,12.341114,12.326505,12.307876,12.298692,12.28304,12.269413,12.263967,12.258831,-2.541957,-2.363698,-2.189823,-2.021287,-1.844241,-1.676929,-1.49877,-1.331402,-1.169731,-0.984589,-0.84238,-0.661858,-0.497433,-0.302502,-0.074315,0.120049,0.335731,0.53616,0.761786,0.997732,1.178422,1.365699,1.562579,1.800948,2.036297,2.228558,2.447616,2.600272,-2.488312,-2.346978,-2.169579,-2.021541,-1.84753,-1.670232,-1.489375,-1.33045,-1.149021,-0.981128,-0.837312,-0.683986,-0.5034,-0.301369,-0.07864,0.127037,0.320519,0.544539,0.779196,0.999789,1.204557,1.392564,1.570423,1.798381,2.004955,2.189157,2.346449,2.503769,-1.563299,-1.572915,-1.581531,-1.592949,-1.603185,-1.612095,-1.621662,-1.628058,-1.63709,-1.643089,-1.648996,-1.653493,-1.65932,-1.666288,-1.669617,-1.670803,-1.676228,-1.681993,-1.690241,-1.695779,-1.700921,-1.705209,-1.711924,-1.716299,-1.723477,-1.730452,-1.739115,-1.744853,-1.579683,-1.589954,-1.600578,-1.6099,-1.620563,-1.630568,-1.638649,-1.649378,-1.657787,-1.665749,-1.669865,-1.676008,-1.679289,-1.687644,-1.691163,-1.699874,-1.703243,-1.707399,-1.710505,-1.713995,-1.722356,-1.725732,-1.730554,-1.737342,-1.741413,-1.747634,-1.754393,-1.760314
275.204786,12.512678,12.499311,12.478956,12.475069,12.451785,12.439783,12.439872,12.417827,12.41366,12.393507,12.370232,12.353306,12.340606,12.324048,12.30525,12.2854,12.279398,12.271404,12.251383,12.232249,12.211757,12.208688,12.193486,12.166367,12.145761,12.125036,12.101748,12.085444,12.612938,12.614065,12.600211,12.580098,12.573499,12.55829,12.544752,12.535612,12.522986,12.504393,12.492303,12.478927,12.469292,12.446479,12.429379,12.42171,12.416526,12.404199,12.393225,12.357768,12.376549,12.361609,12.342943,12.333879,12.318353,12.303881,12.298892,12.294191,-2.517527,-2.339029,-2.164703,-1.995652,-1.818157,-1.650249,-1.471577,-1.303641,-1.141966,-0.956314,-0.814353,-0.632825,-0.467984,-0.272456,-0.04426,0.150814,0.36717,0.567795,0.794012,1.030529,1.211669,1.39943,1.59682,1.835643,2.071398,2.264508,2.483383,2.637859,-2.464613,-2.322488,-2.14451,-1.995757,-1.820747,-1.643083,-1.462571,-1.302744,-1.121015,-0.953106,-0.808631,-0.655335,-0.47382,-0.271448,-0.047609,0.157855,0.351998,0.576373,0.811306,1.032703,1.23804,1.426672,1.605166,1.832918,2.040313,2.224908,2.382437,2.540546,-1.562068,-1.571311,-1.580953,-1.594304,-1.601918,-1.613297,-1.623216,-1.627491,-1.638422,-1.644782,-1.650962,-1.654383,-1.659862,-1.666478,-1.671798,-1.672687,-1.679559,-1.684513,-1.691642,-1.698978,-1.704759,-1.707636,-1.715363,-1.719865,-1.727112,-1.732803,-1.741186,-1.748415,-1.57886,-1.592613,-1.600207,-1.608964,-1.621495,-1.630872,-1.639299,-1.650852,-1.659402,-1.663578,-1.671889,-1.678968,-1.683445,-1.689706,-1.692229,-1.700959,-1.705549,-1.71019,-1.713658,-1.718927,-1.726182,-1.72961,-1.733667,-1.740525,-1.746608,-1.751592,-1.759593,-1.764944
275.454786,12.538562,12.525229,12.504051,12.500859,12.477571,12.465641,12.465504,12.443421,12.438981,12.419178,12.394966,12.379166,12.365803,12.349416,12.331008,12.310672,12.304683,12.296755,12.276597,12.257805,12.236557,12.2339,12.218769,12.191221,12.170253,12.149521,12.126834,12.109645,12.638729,12.639649,12.626241,12.605874,12.599911,12.584395,12.570578,12.560795,12.548786,12.529962,12.517624,12.505064,12.494317,12.47183,12.454945,12.446409,12.441944,12.429727,12.418366,12.382336,12.401984,12.387479,12.368415,12.3595,12.34365,12.329049,12.323776,12.31822,-2.503882,-2.324608,-2.1498,-1.980452,-1.802724,-1.634588,-1.455331,-1.287274,-1.124745,-0.938529,-0.795994,-0.614325,-0.449712,-0.253511,-0.024137,0.17103,0.38749,0.588529,0.815453,1.052399,1.234015,1.421729,1.619778,1.859285,2.095091,2.288588,2.508511,2.662259,-2.449903,-2.307781,-2.130054,-1.980497,-1.805633,-1.626741,-1.446125,-1.285837,-1.103582,-0.935202,-0.790224,-0.637014,-0.455453,-0.252552,-0.028409,0.178499,0.372504,0.596947,0.833197,1.054435,1.260094,1.449115,1.627745,1.856299,2.063706,2.249062,2.407396,2.564791,-1.565355,-1.576567,-1.586942,-1.598626,-1.606515,-1.617042,-1.626225,-1.631488,-1.640842,-1.649,-1.652765,-1.659098,-1.662392,-1.668625,-1.676113,-1.67528,-1.681589,-1.687713,-1.695738,-1.70263,-1.705182,-1.712044,-1.716679,-1.721979,-1.728494,-1.734649,-1.742421,-1.74793,-1.585276,-1.593511,-1.604243,-1.615307,-1.625615,-1.635869,-1.645022,-1.653862,-1.66213,-1.670285,-1.674233,-1.681586,-1.683495,-1.691016,-1.697192,-1.704156,-1.708112,-1.712974,-1.716415,-1.717576,-1.72865,-1.733654,-1.735896,-1.743211,-1.748035,-1.752898,-1.761448,-1.76383
